Class,CSORD_SumCyclomaticStrict,CSLEX_NumberOfConditionalJumpStatements,CSORD_LogCyclomaticStrict,CSORD_CSNOMNAMM,CSORD_NIM,CSORD_LogStmtDecl,CSORD_CountDeclMethodPrivate,CSORD_CountDeclClassMethod,CSORD_NumberOfClassConstructors,CSORD_MinLineCode,CSORD_SumCyclomatic,CSLEX_NumberOfReturnAndPrintStatements,CSORD_MaxInheritanceTree,CSLEX_NumberOfIdentifies,CSORD_CountDeclMethodPublic,Label_Combine1,Label_LineCoverage,Label_BranchCoverage,Coverageability1,Tests
com.liferay.portlet.softwarecatalog.ProductVersionDownloadURLException,4,0,0.6989700043360189,0,52,0.6989700043360189,0,0,4,3,4,0,3,28,4,100.0,100.0,100.0,97.06617486471404,3.0
com.liferay.portlet.softwarecatalog.ProductVersionFrameworkVersionException,4,0,0.6989700043360189,0,52,0.6989700043360189,0,0,4,3,4,0,3,28,4,100.0,100.0,100.0,97.06617486471404,3.0
com.liferay.portlet.softwarecatalog.ProductVersionNameException,4,0,0.6989700043360189,0,52,0.6989700043360189,0,0,4,3,4,0,3,28,4,100.0,100.0,100.0,97.06617486471404,3.0
com.liferay.portlet.softwarecatalog.RequiredLicenseException,4,0,0.6989700043360189,0,52,0.6989700043360189,0,0,4,3,4,0,3,28,4,100.0,100.0,100.0,97.06617486471404,3.0
com.liferay.portlet.softwarecatalog.action.ActionUtil,13,5,1.146128035678238,0,12,1.4313637641589874,0,8,0,6,13,0,1,284,8,39.55,29.8,49.3,34.384735717926546,10.4
com.liferay.portlet.softwarecatalog.action.EditFrameworkVersionAction,15,6,1.2041199826559248,4,36,1.1139433523068367,0,0,0,7,12,2,4,252,2,20.25,20.5,20.0,19.36541912325576,4.0
com.liferay.portlet.softwarecatalog.action.EditLicenseAction,16,6,1.230448921378274,4,36,1.1139433523068367,0,0,0,4,12,2,4,241,2,19.65,21.1,18.2,18.791628927011143,4.0
com.liferay.portlet.softwarecatalog.action.EditProductEntryAction,37,14,1.57978359661681,4,36,1.5910646070264989,0,0,0,5,26,7,4,566,2,15.45,18.2,12.7,13.71513686272525,9.0
com.liferay.portlet.softwarecatalog.action.EditProductVersionAction,20,6,1.3222192947339193,4,36,1.230448921378274,0,0,0,6,12,2,4,312,2,15.95,18.6,13.3,15.253256050169352,4.0
com.liferay.portlet.softwarecatalog.action.ViewProductEntryAction,5,2,0.7781512503836436,1,36,0.4771212547196624,0,0,0,26,4,2,4,106,1,40.7,38.5,42.9,40.7,1.0
com.liferay.portlet.softwarecatalog.model.SCFrameworkVersionSoap,34,4,1.5440680443502757,5,12,1.57978359661681,0,4,1,2,34,17,1,243,30,100.0,100.0,100.0,49.52252795686389,48.2
com.liferay.portlet.softwarecatalog.model.SCFrameworkVersionWrapper,63,12,1.8061799739838869,13,12,1.812913356642856,0,0,1,3,63,31,1,455,52,100.0,100.0,100.0,15.049408329732104,128.2
com.liferay.portlet.softwarecatalog.model.SCLicenseSoap,26,4,1.4313637641589874,7,12,1.4771212547196624,0,4,1,2,26,14,1,180,22,100.0,100.0,100.0,59.74133705090539,35.6
com.liferay.portlet.softwarecatalog.model.SCLicenseWrapper,48,7,1.6901960800285136,15,12,1.6989700043360187,0,0,1,3,48,27,1,325,42,100.0,100.0,100.0,23.31422954148676,98.8
com.liferay.portlet.softwarecatalog.model.SCProductEntrySoap,43,4,1.6434526764861874,4,12,1.6720978579357175,0,4,1,2,43,21,1,317,39,100.0,100.0,100.0,39.96610246152345,62.6
com.liferay.portlet.softwarecatalog.model.SCProductEntryWrapper,80,17,1.9084850188786493,12,12,1.9138138523837167,0,0,1,3,80,38,1,640,64,100.0,100.0,100.0,9.743410320687731,157.4
com.liferay.portlet.softwarecatalog.model.SCProductScreenshotSoap,25,4,1.414973347970818,4,12,1.462397997898956,0,4,1,2,25,12,1,179,21,100.0,100.0,100.0,58.33500918417567,37.2
com.liferay.portlet.softwarecatalog.model.SCProductScreenshotWrapper,48,8,1.6901960800285136,12,12,1.6989700043360187,0,0,1,3,48,25,1,323,41,100.0,100.0,100.0,23.106887115109483,99.4
com.liferay.portlet.softwarecatalog.model.SCProductVersionSoap,36,4,1.568201724066995,5,12,1.6020599913279625,0,4,1,2,36,18,1,260,32,100.0,100.0,100.0,47.64212190008752,50.8
com.liferay.portlet.softwarecatalog.model.SCProductVersionWrapper,68,13,1.8388490907372552,13,12,1.845098040014257,0,0,1,3,68,34,1,513,56,100.0,100.0,100.0,12.14530477554132,142.6
com.liferay.portlet.softwarecatalog.model.impl.SCFrameworkVersionBaseImpl,2,1,0.4771212547196624,1,78,0.3010299956639812,0,0,0,8,2,0,3,34,1,90.0,80.0,100.0,88.66995073891627,2.0
com.liferay.portlet.softwarecatalog.model.impl.SCFrameworkVersionCacheModel,12,8,1.1139433523068367,4,12,0.8450980400142568,0,0,0,13,12,2,1,284,4,87.25,84.0,90.5,61.58288732187966,24.4
com.liferay.portlet.softwarecatalog.model.impl.SCFrameworkVersionModelImpl,84,31,1.9294189257142929,12,27,1.9084850188786493,0,2,1,2,81,42,2,1008,51,78.4,84.4,72.4,40.1184514798844,46.0
com.liferay.portlet.softwarecatalog.model.impl.SCLicenseBaseImpl,2,1,0.4771212547196624,1,67,0.3010299956639812,0,0,0,8,2,0,3,34,1,90.0,80.0,100.0,88.66995073891627,2.0
com.liferay.portlet.softwarecatalog.model.impl.SCLicenseCacheModel,8,4,0.9542425094393248,4,12,0.8450980400142568,0,0,0,8,8,2,1,183,4,93.6,87.2,100.0,80.17316144552136,11.4
com.liferay.portlet.softwarecatalog.model.impl.SCLicenseModelImpl,62,21,1.7993405494535817,14,27,1.792391689498254,0,2,1,2,60,36,2,710,40,97.85,98.8,96.9,38.99055517218312,62.8
com.liferay.portlet.softwarecatalog.model.impl.SCProductEntryBaseImpl,2,1,0.4771212547196624,1,89,0.3010299956639812,0,0,0,8,2,0,3,34,1,90.0,80.0,100.0,88.66995073891627,2.0
com.liferay.portlet.softwarecatalog.model.impl.SCProductEntryCacheModel,26,22,1.4313637641589874,4,12,0.8450980400142568,0,0,0,18,26,2,1,436,4,84.2,82.9,85.5,50.7535769118937,35.0
com.liferay.portlet.softwarecatalog.model.impl.SCProductEntryImpl,5,1,0.7781512503836436,0,90,0.8450980400142568,0,0,1,2,5,3,4,85,4,55.25,58.5,52.0,54.11028522819572,2.4
com.liferay.portlet.softwarecatalog.model.impl.SCProductEntryModelImpl,124,53,2.096910013008056,11,27,2.0170333392987803,0,2,1,2,114,56,2,1377,62,83.19999999999997,92.1,74.3,38.36093016980873,53.0
com.liferay.portlet.softwarecatalog.model.impl.SCProductScreenshotBaseImpl,2,1,0.4771212547196624,1,66,0.3010299956639812,0,0,0,8,2,0,3,34,1,90.0,80.0,100.0,88.66995073891627,2.0
com.liferay.portlet.softwarecatalog.model.impl.SCProductScreenshotCacheModel,4,0,0.6989700043360189,4,12,0.8450980400142568,0,0,0,9,4,2,1,170,4,93.65,87.3,100.0,71.84759406948017,18.8
com.liferay.portlet.softwarecatalog.model.impl.SCProductScreenshotModelImpl,60,22,1.7853298350107671,9,27,1.7558748556724917,0,0,1,2,60,31,2,654,39,96.0,97.1,94.9,34.1607896339634,70.4
com.liferay.portlet.softwarecatalog.model.impl.SCProductVersionBaseImpl,2,1,0.4771212547196624,1,79,0.3010299956639812,0,0,0,8,2,0,3,34,1,90.0,80.0,100.0,88.66995073891627,2.0
com.liferay.portlet.softwarecatalog.model.impl.SCProductVersionCacheModel,16,12,1.230448921378274,4,12,0.8450980400142568,0,0,0,14,16,2,1,321,4,87.8,84.5,91.1,59.264005439388974,27.4
com.liferay.portlet.softwarecatalog.model.impl.SCProductVersionImpl,4,0,0.6989700043360189,0,80,0.6989700043360189,0,0,1,2,4,2,4,82,3,76.65,73.3,80.0,75.96832201645192,1.6
com.liferay.portlet.softwarecatalog.model.impl.SCProductVersionModelImpl,91,35,1.963787827345556,12,27,1.9294189257142929,0,2,1,2,86,44,2,1071,52,89.5,94.3,84.7,38.5340843770658,57.6
com.liferay.portlet.softwarecatalog.service.SCFrameworkVersionLocalServiceUtil,37,1,1.57978359661681,21,12,1.568201724066995,0,35,0,2,37,27,1,757,36,82.44999999999997,69.1,95.8,48.24064867855568,37.0
com.liferay.portlet.softwarecatalog.service.SCFrameworkVersionLocalServiceWrapper,39,0,1.6020599913279625,21,12,1.6020599913279625,0,0,1,3,39,28,1,758,39,87.0,86.3,87.7,56.32624747280828,30.2
com.liferay.portlet.softwarecatalog.service.SCFrameworkVersionServiceUtil,11,1,1.0791812460476249,3,12,1.0413926851582251,0,9,0,2,11,7,1,217,10,79.2,66.7,91.7,69.26770542368294,10.0
com.liferay.portlet.softwarecatalog.service.SCFrameworkVersionServiceWrapper,13,0,1.146128035678238,3,12,1.146128035678238,0,0,1,3,13,8,1,218,13,97.65,96.8,98.5,77.64172879947802,16.4
com.liferay.portlet.softwarecatalog.service.SCLicenseLocalServiceUtil,33,1,1.5314789170422551,16,12,1.5185139398778875,0,31,0,2,33,28,1,647,32,87.4,79.5,95.3,55.41796063239314,31.6
com.liferay.portlet.softwarecatalog.service.SCLicenseLocalServiceWrapper,35,0,1.5563025007672873,16,12,1.5563025007672873,0,0,1,3,35,29,1,648,35,88.6,88.6,88.6,59.98234148219725,27.2
com.liferay.portlet.softwarecatalog.service.SCLicenseServiceUtil,9,1,1.0,3,12,0.9542425094393248,0,7,0,2,9,5,1,166,8,73.0,60.0,86.0,65.97110718090529,7.8
com.liferay.portlet.softwarecatalog.service.SCLicenseServiceWrapper,11,0,1.0791812460476249,3,12,1.0791812460476249,0,0,1,3,11,6,1,167,11,100.0,100.0,100.0,80.46291890500615,15.6
com.liferay.portlet.softwarecatalog.service.SCProductEntryLocalServiceUtil,41,1,1.6232492903979006,21,12,1.6127838567197357,0,39,0,2,41,33,1,993,40,83.95,71.2,96.7,46.5549031391893,40.6
com.liferay.portlet.softwarecatalog.service.SCProductEntryLocalServiceWrapper,43,0,1.6434526764861874,21,12,1.6434526764861874,0,0,1,3,43,34,1,994,43,87.45,87.5,87.4,51.93358881557053,36.0
com.liferay.portlet.softwarecatalog.service.SCProductEntryServiceUtil,9,1,1.0,3,12,0.9542425094393248,0,7,0,2,9,5,1,255,8,71.4,58.8,84.0,64.71758949260843,7.6
com.liferay.portlet.softwarecatalog.service.SCProductEntryServiceWrapper,11,0,1.0791812460476249,3,12,1.0791812460476249,0,0,1,3,11,6,1,256,11,100.0,100.0,100.0,76.94805671486337,18.6
com.liferay.portlet.softwarecatalog.service.SCProductScreenshotLocalServiceUtil,27,1,1.4471580313422192,14,12,1.4313637641589874,0,25,0,2,27,22,1,515,26,86.05,80.0,92.1,57.73789446789154,27.8
com.liferay.portlet.softwarecatalog.service.SCProductScreenshotLocalServiceWrapper,29,0,1.4771212547196624,14,12,1.4771212547196624,0,0,1,3,29,23,1,516,29,93.55,93.3,93.8,62.77025017398319,27.8
com.liferay.portlet.softwarecatalog.service.SCProductVersionLocalServiceUtil,30,1,1.4913616938342726,17,12,1.4771212547196624,0,28,0,2,30,24,1,620,29,86.19999999999996,77.6,94.8,53.52958961191921,33.0
com.liferay.portlet.softwarecatalog.service.SCProductVersionLocalServiceWrapper,32,0,1.5185139398778875,17,12,1.5185139398778875,0,0,1,3,32,25,1,621,32,92.2,92.5,91.9,64.30617804596378,25.2
com.liferay.portlet.softwarecatalog.service.SCProductVersionServiceUtil,11,1,1.0791812460476249,3,12,1.0413926851582251,0,9,0,2,11,7,1,242,10,79.2,66.7,91.7,69.26770542368294,10.0
com.liferay.portlet.softwarecatalog.service.SCProductVersionServiceWrapper,13,0,1.146128035678238,3,12,1.146128035678238,0,0,1,3,13,8,1,243,13,100.0,100.0,100.0,74.91327443632031,20.4
com.liferay.portlet.softwarecatalog.service.base.SCFrameworkVersionLocalServiceBaseImpl,64,2,1.812913356642856,15,13,1.8260748027008264,0,0,0,3,64,39,2,704,60,90.95,86.6,95.3,37.89652769448975,59.8
com.liferay.portlet.softwarecatalog.service.base.SCFrameworkVersionServiceBaseImpl,48,1,1.6901960800285136,3,18,1.6989700043360187,0,0,0,2,48,23,2,476,44,90.9,88.0,93.8,47.21261158309074,45.0
com.liferay.portlet.softwarecatalog.service.base.SCLicenseLocalServiceBaseImpl,64,2,1.812913356642856,15,13,1.8260748027008264,0,0,0,3,64,39,2,704,60,90.95,86.6,95.3,37.783850195768565,60.0
com.liferay.portlet.softwarecatalog.service.base.SCLicenseServiceBaseImpl,48,1,1.6901960800285136,3,18,1.6989700043360187,0,0,0,2,48,23,2,476,44,90.9,88.0,93.8,47.21261158309074,45.0
com.liferay.portlet.softwarecatalog.service.base.SCProductEntryLocalServiceBaseImpl,96,2,1.9867717342662448,15,13,1.99563519459755,0,0,0,3,96,55,2,1007,92,93.65,90.8,96.5,24.304369207368723,91.6
com.liferay.portlet.softwarecatalog.service.base.SCProductEntryServiceBaseImpl,80,1,1.9084850188786493,3,18,1.9138138523837167,0,0,0,2,80,39,2,779,76,94.45,92.7,96.2,33.40967209966739,70.8
com.liferay.portlet.softwarecatalog.service.base.SCProductScreenshotLocalServiceBaseImpl,70,2,1.8512583487190752,15,13,1.863322860120456,0,0,0,3,70,42,2,759,66,91.7,87.7,95.7,34.73628593174,66.2
com.liferay.portlet.softwarecatalog.service.base.SCProductVersionLocalServiceBaseImpl,64,2,1.812913356642856,15,13,1.8260748027008264,0,0,0,3,64,39,2,704,60,90.95,86.6,95.3,37.783850195768565,60.0
com.liferay.portlet.softwarecatalog.service.base.SCProductVersionServiceBaseImpl,48,1,1.6901960800285136,3,18,1.6989700043360187,0,0,0,2,48,23,2,476,44,90.9,88.0,93.8,47.21261158309074,45.0
com.liferay.portlet.softwarecatalog.service.http.SCFrameworkVersionServiceHttp,28,16,1.462397997898956,3,12,1.380211241711606,0,6,0,25,28,5,1,662,6,18.55,32.3,4.8,16.964757671206524,7.0
com.liferay.portlet.softwarecatalog.service.http.SCFrameworkVersionServiceSoap,12,0,1.1139433523068367,3,12,1.0791812460476249,0,6,0,10,12,5,1,275,6,90.55,81.1,100.0,82.81179553249329,7.0
com.liferay.portlet.softwarecatalog.service.http.SCLicenseServiceHttp,20,12,1.3222192947339193,3,12,1.2041199826559248,0,4,0,25,20,3,1,476,4,17.25,28.6,5.9,15.682179806273613,7.4
com.liferay.portlet.softwarecatalog.service.http.SCLicenseServiceSoap,8,0,0.9542425094393248,3,12,0.9030899869919436,0,4,0,9,8,3,1,186,4,88.65,77.3,100.0,79.87602499183187,8.0
com.liferay.portlet.softwarecatalog.service.http.SCProductEntryServiceHttp,20,12,1.3222192947339193,3,12,1.2041199826559248,0,4,0,27,20,3,1,624,4,17.8,29.7,5.9,16.086105586576906,7.8
com.liferay.portlet.softwarecatalog.service.http.SCProductEntryServiceSoap,8,0,0.9542425094393248,3,12,0.9030899869919436,0,4,0,10,8,3,1,275,4,90.0,80.0,100.0,79.89400114208884,9.0
com.liferay.portlet.softwarecatalog.service.http.SCProductVersionServiceHttp,30,18,1.4913616938342726,3,12,1.380211241711606,0,6,0,27,30,5,1,720,6,18.85,33.7,4.0,16.683601509263664,9.2
com.liferay.portlet.softwarecatalog.service.http.SCProductVersionServiceSoap,12,0,1.1139433523068367,3,12,1.0791812460476249,0,6,0,10,12,5,1,275,6,90.3,80.6,100.0,80.16031447922913,9.0
com.liferay.portlet.softwarecatalog.service.impl.SCFrameworkVersionLocalServiceImpl,21,3,1.3424226808222062,10,76,1.462397997898956,0,0,0,3,20,9,3,363,16,55.15000000000001,36.4,73.9,42.18487400179442,19.0
com.liferay.portlet.softwarecatalog.service.impl.SCFrameworkVersionServiceImpl,6,0,0.8450980400142568,3,65,0.8450980400142568,0,0,0,5,6,5,3,157,6,83.35,66.7,100.0,77.14045292492236,6.2
com.liferay.portlet.softwarecatalog.service.impl.SCLicenseLocalServiceImpl,15,2,1.2041199826559248,5,76,1.2552725051033058,0,0,0,3,15,10,3,228,12,67.45,47.4,87.5,53.47018601125778,16.6
com.liferay.portlet.softwarecatalog.service.impl.SCLicenseServiceImpl,4,0,0.6989700043360189,3,65,0.6989700043360189,0,0,0,4,4,3,3,122,4,83.35,66.7,100.0,79.70902142831444,4.0
com.liferay.portlet.softwarecatalog.service.impl.SCProductEntryLocalServiceImpl,71,39,1.8573324964312683,14,108,1.919078092376074,0,0,0,3,65,19,3,1274,20,23.3,18.8,27.8,14.426114026315863,33.2
com.liferay.portlet.softwarecatalog.service.impl.SCProductEntryServiceImpl,4,0,0.6989700043360189,3,97,0.6989700043360189,0,0,0,6,4,3,3,189,4,80.0,60.0,100.0,76.50535949928201,4.0
com.liferay.portlet.softwarecatalog.service.impl.SCProductScreenshotLocalServiceImpl,7,1,0.9030899869919436,2,82,0.9542425094393248,0,0,0,5,7,4,3,101,6,64.15,53.3,75.0,59.5478998747718,6.0
com.liferay.portlet.softwarecatalog.service.impl.SCProductVersionLocalServiceImpl,23,9,1.380211241711606,7,76,1.4913616938342726,0,0,0,4,21,6,3,475,9,51.40000000000001,35.1,67.7,40.74673922874204,16.6
com.liferay.portlet.softwarecatalog.service.impl.SCProductVersionServiceImpl,6,0,0.8450980400142568,3,65,1.0,0,0,0,7,6,5,3,197,6,74.05,48.1,100.0,68.73767709628763,6.0
com.liferay.portlet.softwarecatalog.service.permission.SCFrameworkVersionPermission,7,3,0.9030899869919436,4,12,0.7781512503836436,0,4,0,8,7,3,1,113,4,38.8,52.6,25.0,36.88477868381111,4.4
com.liferay.portlet.softwarecatalog.service.permission.SCLicensePermission,6,2,0.8450980400142568,4,12,0.7781512503836436,0,4,0,7,6,2,1,107,4,49.8,56.7,42.9,47.341803568396735,4.4
com.liferay.portlet.softwarecatalog.service.permission.SCPermission,3,1,0.6020599913279624,2,12,0.4771212547196624,0,2,0,5,3,1,1,48,2,55.0,60.0,50.0,53.38639617559272,3.0
com.liferay.portlet.softwarecatalog.service.permission.SCProductEntryPermission,7,3,0.9030899869919436,4,12,0.7781512503836436,0,4,0,8,7,3,1,113,4,36.05,47.1,25.0,34.2705224626647,4.4
com.liferay.portlet.softwarecatalog.service.persistence.SCFrameworkVersionUtil,80,1,1.9084850188786493,71,12,1.9030899869919435,0,77,0,2,80,59,1,1636,79,77.2,62.1,92.3,26.11496358520221,73.8
com.liferay.portlet.softwarecatalog.service.persistence.SCLicenseUtil,70,1,1.8512583487190752,61,12,1.845098040014257,0,67,0,2,70,50,1,1396,69,79.35,64.6,94.1,30.237605270262627,65.8
com.liferay.portlet.softwarecatalog.service.persistence.SCProductEntryUtil,85,1,1.934498451243568,76,12,1.9294189257142929,0,82,0,2,85,64,1,1767,84,77.95,63.6,92.3,24.3316530776453,79.2
com.liferay.portlet.softwarecatalog.service.persistence.SCProductScreenshotUtil,48,1,1.6901960800285136,45,12,1.6812412373755872,0,45,0,2,48,40,1,880,47,84.3,71.5,97.1,42.75393061184042,46.6
com.liferay.portlet.softwarecatalog.service.persistence.SCProductVersionUtil,55,1,1.7481880270062005,46,12,1.740362689494244,0,52,0,2,55,36,1,994,54,78.35,63.5,93.2,36.557596717311775,52.2
com.liferay.portlet.softwarecatalog.util.SCUtil,6,5,0.8450980400142568,0,12,0.6020599913279624,0,1,0,23,6,1,1,73,1,100.0,100.0,100.0,91.18229901793714,7.2
com.liferay.portlet.softwarecatalog.util.comparator.ProductEntryCreateDateComparator,8,2,0.9542425094393248,2,20,1.0,0,0,2,3,8,6,2,75,6,100.0,100.0,100.0,87.19918207922888,10.2
com.liferay.portlet.softwarecatalog.util.comparator.ProductEntryModifiedDateComparator,8,2,0.9542425094393248,2,20,1.0,0,0,2,3,8,6,2,75,6,100.0,100.0,100.0,86.93991331966258,10.4
com.liferay.portlet.softwarecatalog.util.comparator.ProductEntryNameComparator,8,2,0.9542425094393248,2,20,1.0,0,0,2,3,8,6,2,70,6,100.0,100.0,100.0,87.72004144713075,9.8
com.liferay.portlet.softwarecatalog.util.comparator.ProductEntryTypeComparator,8,2,0.9542425094393248,2,20,1.0,0,0,2,3,8,6,2,70,6,100.0,100.0,100.0,87.19918207922888,10.2
com.liferay.portlet.stagingbar.action.EditLayoutBranchAction,19,8,1.3010299956639813,4,57,1.2041199826559248,0,0,0,18,16,4,5,348,2,6.05,7.8,4.3,5.7857178121332025,4.0
com.liferay.portlet.stagingbar.action.EditLayoutSetBranchAction,21,9,1.3424226808222062,5,57,1.3424226808222062,0,0,0,12,18,4,5,395,2,7.9,8.1,7.7,7.443255419265122,5.0
com.liferay.portlet.tagscompiler.TagsCompilerFriendlyURLMapper,5,2,0.7781512503836436,3,30,0.8450980400142568,0,0,0,3,5,2,2,111,3,33.95,25.0,42.9,32.95396636657042,3.0
com.liferay.portlet.translator.TranslatorPortlet,5,2,0.7781512503836436,1,60,0.8450980400142568,0,0,0,29,5,0,4,125,1,22.5,25.0,20.0,22.5,1.0
com.liferay.portlet.translator.model.Translation,10,0,1.0413926851582251,0,12,0.9542425094393248,0,0,2,3,10,4,1,91,8,95.65,91.3,100.0,76.27832225884723,16.2
com.liferay.portlet.translator.util.TranslationWebCacheItem,4,0,0.6989700043360189,1,12,0.8450980400142568,0,0,1,3,4,2,1,97,3,85.7,71.4,100.0,81.95636636360587,4.0
com.liferay.portlet.translator.util.TranslatorUtil,8,4,0.9542425094393248,0,12,1.0791812460476249,0,3,0,7,8,7,1,211,3,30.3,40.6,20.0,28.46330005374355,5.2
com.liferay.portlet.trash.NoSuchEntryException,4,0,0.6989700043360189,0,56,0.6989700043360189,0,0,4,3,4,0,4,26,4,100.0,100.0,100.0,97.06617486471404,3.0
com.liferay.portlet.trash.NoSuchVersionException,4,0,0.6989700043360189,0,56,0.6989700043360189,0,0,4,3,4,0,4,26,4,100.0,100.0,100.0,97.06617486471404,3.0
com.liferay.portlet.trash.TrashControlPanelEntry,3,1,0.6020599913279624,2,13,0.4771212547196624,0,0,0,5,3,3,2,55,2,55.0,60.0,50.0,53.38639617559272,3.0
com.liferay.portlet.trash.action.EditEntryAction,32,15,1.5185139398778875,11,36,1.6812412373755872,0,0,0,5,28,7,4,630,2,19.8,15.6,24.0,16.859004786849372,11.8
com.liferay.portlet.trash.messaging.CheckEntryMessageListener,1,0,0.3010299956639812,1,14,0.3010299956639812,0,0,0,4,1,0,2,34,0,75.0,50.0,100.0,75.0,1.0
com.liferay.portlet.trash.model.TrashEntryList,7,0,0.9030899869919436,1,12,0.9030899869919436,0,0,1,2,7,3,1,35,7,100.0,100.0,100.0,90.1026790658002,8.0
com.liferay.portlet.trash.model.TrashEntrySoap,31,4,1.505149978319906,4,12,1.5440680443502757,0,4,1,2,31,15,1,224,27,100.0,100.0,100.0,52.4051256221243,44.4
com.liferay.portlet.trash.model.TrashEntryWrapper,67,11,1.8325089127062364,12,12,1.8388490907372552,0,0,1,3,67,34,1,502,57,100.0,100.0,100.0,11.894767521953094,144.0
com.liferay.portlet.trash.model.TrashVersionSoap,21,4,1.3424226808222062,4,12,1.3979400086720375,0,4,1,2,21,10,1,157,17,100.0,100.0,100.0,65.12953585985782,29.8
com.liferay.portlet.trash.model.TrashVersionWrapper,43,6,1.6434526764861874,11,12,1.6532125137753435,0,0,1,3,43,24,1,290,38,100.0,100.0,100.0,26.1073618833418,91.2
com.liferay.portlet.trash.model.impl.TrashEntryBaseImpl,2,1,0.4771212547196624,1,79,0.3010299956639812,0,0,0,8,2,0,3,34,1,90.0,80.0,100.0,88.66995073891627,2.0
com.liferay.portlet.trash.model.impl.TrashEntryCacheModel,9,5,1.0,4,12,0.8450980400142568,0,0,0,12,9,2,1,252,4,89.05,84.3,93.8,64.75310819048582,22.4
com.liferay.portlet.trash.model.impl.TrashEntryImpl,10,2,1.0413926851582251,0,80,1.0413926851582251,0,0,0,3,10,6,4,86,8,100.0,100.0,100.0,83.39005966268444,13.2
com.liferay.portlet.trash.model.impl.TrashEntryModelImpl,84,31,1.9294189257142929,11,27,1.9030899869919435,0,2,1,2,82,43,2,981,52,78.6,85.2,72.0,41.80828517007454,43.4
com.liferay.portlet.trash.model.impl.TrashVersionCacheModel,4,0,0.6989700043360189,4,12,0.8450980400142568,0,0,0,7,4,2,1,140,4,92.65,85.3,100.0,79.59610068611386,11.2
com.liferay.portlet.trash.model.impl.TrashVersionModelImpl,52,17,1.724275869600789,9,27,1.724275869600789,0,0,1,2,52,30,2,580,36,87.6,90.6,84.6,47.29442579659042,42.4
